run_id,timestamp_utc,git_commit,config_name,n_ports,transformer_kw,oversubscription_ratio,algorithm,algorithm_family,seed,eval_day,sim_steps,runtime_s,notes,day_type,scenario_id,analysis_row,superseded,total_ev_served,total_profits,total_energy_charged,total_energy_discharged,average_user_satisfaction,power_tracker_violation,tracking_error,energy_tracking_error,energy_user_satisfaction,std_energy_user_satisfaction,min_energy_user_satisfaction,total_steps_min_emergency_battery_capacity_violation,total_transformer_overload,battery_degradation,battery_degradation_calendar,battery_degradation_cycling,total_reward,saved_grid_energy,voltage_violation,voltage_violation_counter
station_v0_bogota__Optimal_Oracle_Balanced__seed0__2022-03-05,2026-09-09T03:11:34.104438,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,0,2022-03-05,96,9.1398,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekend,0_weekend,True,False,14,-68.1956532276343,201.63758338194813,0,1.0,0,7438.865319204999,154.2562710553489,100.0,0.0,100.0,0,0.0,0.0004210876333118012,0.00019239347234785878,0.00022869416096394236,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed0__2022-03-05,2026-09-09T03:11:41.044440,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,0,2022-03-05,96,2.4773,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,0_weekend,True,False,14,-65.09793384952366,200.73349353120017,0,1.0,0.0009720617554185296,10756.356766863348,155.1608469369746,100.0,0.0,100.0,0,0.0,0.00041987464902061957,0.00019922379303934014,0.00022065085598127945,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed0__2022-03-05,2026-09-09T03:11:49.743525,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,0,2022-03-05,96,4.1541,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,0_weekend,True,False,14,-70.48001306285465,201.7991490584089,0,1.0,322.0576208360151,39326.1841337656,315.12351579689573,100.0,0.0,100.0,0,0.0,0.0004361522627904476,0.00018324735498300484,0.00025290490780744275,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed1__2022-01-17,2026-09-09T03:11:54.559249,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,1,2022-01-17,96,4.8011,,weekday,1_weekday,True,False,14,-46.488775182559515,204.63907528623534,0,1.0,494.898078565703,57080.26991862187,390.041505938962,100.0,0.0,100.0,0,0.0,0.0004887923620380645,0.0002296943010718968,0.00025909806096616775,-28426.852751020993,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-01-17,2026-09-09T03:11:59.138410,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-01-17,96,4.5416,,weekday,1_weekday,True,False,14,-45.26133341322411,204.54929953657705,0,1.0,0.0015712366444788906,13146.729325323613,142.68302802409127,100.0,0.0,100.0,0,0.0,0.00046066495879809903,0.00021919139230828458,0.00024147356648981445,-5252.360802648405,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed1__2022-01-17,2026-09-09T03:12:03.858563,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,1,2022-01-17,96,0.2336,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekday,1_weekday,True,False,14,-28.95628053302638,138.1574127544442,0,0.9415,121.24977142710569,23617.805455857517,269.6990149014545,93.31428571428572,12.273139031680612,62.27142857142858,0,0.0,0.00032984567673245517,0.00020168228503728724,0.00012816339169516796,-24553.805455857513,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-01-17,2026-09-09T03:12:08.718816,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-01-17,96,0.2057,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekday,1_weekday,True,False,14,-31.453479636831688,155.9688188709421,0,0.9570446428571429,236.4365311962722,34091.17521412033,309.48098866954007,95.09081632653063,8.954158613541985,69.11428571428571,0,0.0,0.000365306916614279,0.0002052897528623783,0.00016001716375190053,-35125.787935300505,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-01-17,2026-09-09T03:12:13.464555,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-01-17,96,0.2187,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekday,1_weekday,True,False,14,-44.17079415408094,198.95338597794648,0,0.9953839285714285,250.3644657485464,26767.426820572888,273.46038883867266,99.47244897959185,1.902112254504982,92.61428571428571,0,0.0,0.0004421527003554674,0.00021793242538798157,0.0002242202749674858,-23534.07086216918,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed1__2022-01-17,2026-09-09T03:12:18.253799,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,1,2022-01-17,96,0.2032,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekday,1_weekday,True,False,14,-41.657354347880286,204.2122771987407,0,1.0,395.8043072406097,42993.14584809815,340.92141836391005,100.0,0.0,100.0,0,0.0,0.0004506667409105283,0.00021603932759859824,0.0002346274133119301,-28382.35015510822,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed1__2022-01-17,2026-09-09T03:12:22.975144,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,1,2022-01-17,96,0.2469,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekday,1_weekday,True,False,14,-45.160709839234286,204.05907895761365,0,1.0,344.1770107198688,32419.272637030197,315.26096834466654,100.0,0.0,100.0,0,8.890554122731572,0.0004352996076948655,0.00021499639677432836,0.00022030321092053707,-29586.417227000507,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed1__2022-01-17,2026-09-09T03:12:27.550082,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,1,2022-01-17,96,0.2504,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekday,1_weekday,True,False,14,-45.56607187992728,204.38153753116816,0,1.0,381.9037415497754,35479.46419854599,333.8018751860655,100.0,0.0,100.0,0,0.0,0.0004684717355012467,0.00022270277369966764,0.00024576896180157913,-31793.96452018645,0,0,0
station_v0_bogota__RandomPolicy__seed1__2022-01-17,2026-09-09T03:12:32.222381,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,1,2022-01-17,96,0.1929,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekday,1_weekday,True,False,14,-45.77134238339051,204.54416949618897,0,1.0,406.7386666012551,42992.27601828021,346.05670574678436,100.0,0.0,100.0,0,0.0,0.0004678024867222472,0.00022859361331068598,0.00023920887341156123,-21898.823839783086,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed1__2022-01-17,2026-09-09T03:12:42.784342,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,1,2022-01-17,96,10.5648,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekday,1_weekday,True,False,14,-43.675894641308176,203.54432897302698,0,1.0,0,5150.440406137998,143.68721296931903,100.0,0.0,100.0,0,0.0,0.00042549519830212447,0.0002096168741121881,0.00021587832418993637,,0,0,0
station_v0_bogota__Optimal_Oracle_Balanced__seed1__2022-01-17,2026-09-09T03:12:52.144126,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,1,2022-01-17,96,9.3397,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekday,1_weekday,True,False,14,-43.85328482032402,204.3708097053066,0,1.0,0,5088.18215629008,142.8607322370394,100.0,0.0,100.0,0,0.0,0.0004407283319866633,0.00020954172039938448,0.0002311866115872789,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed1__2022-01-17,2026-09-09T03:12:59.268305,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,1,2022-01-17,96,2.4928,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,1_weekday,True,False,14,-45.21730904678488,203.3902104125074,0,1.0,0.0008754585856292074,9140.281599282618,143.84176925913152,100.0,0.0,100.0,0,0.0,0.0004409724567463426,0.00021831588110514445,0.00022265657564119815,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed1__2022-01-17,2026-09-09T03:13:08.038606,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,1,2022-01-17,96,4.0174,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,1_weekday,True,False,14,-41.179455373012885,204.64159868335085,0,1.0,418.8356679986517,39215.165455825554,352.0077772583208,100.0,0.0,100.0,0,0.0,0.00045744290172747813,0.00019834057843852644,0.0002591023232889517,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed1__2022-03-05,2026-09-09T03:13:12.668580,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,1,2022-03-05,96,4.6118,,weekend,1_weekend,True,False,15,-72.0420031521816,213.4286628400754,0,1.0,450.49010311130655,57622.15989915609,382.2655134081965,100.0,0.0,100.0,0,0.0,0.0005111889214444689,0.00024303659756207238,0.00026815232388239656,-27923.669317645832,0,0,0
station_v0_bogota__RoundRobin__seed1__2022-03-05,2026-09-09T03:13:17.300082,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,1,2022-03-05,96,4.613,,weekend,1_weekend,True,False,15,-69.16127435516312,213.28808932340246,0,1.0,0.002949050824895494,14523.984032742965,157.16250989462858,100.0,0.0,100.0,0,0.0,0.0004855139309003416,0.00023623062119595327,0.0002492833097043883,-4857.707557601345,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed1__2022-03-05,2026-09-09T03:13:22.125434,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,1,2022-03-05,96,0.2516,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekend,1_weekend,True,False,15,-54.74744656465399,161.2002649576345,0,0.9509464285714285,109.40337080109846,23323.56526409538,263.9505451355332,95.11047619047619,10.833940705108834,62.55714285714286,0,0.0,0.0003845909512552306,0.00021958840257364973,0.00016500254868158089,-22565.00415545148,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed1__2022-03-05,2026-09-09T03:13:26.773483,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,1,2022-03-05,96,0.3049,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekend,1_weekend,True,False,15,-65.24027338998786,213.03813797453168,0,1.0,283.51970749475333,33945.16114973329,299.17084046546347,100.0,0.0,100.0,0,0.0,0.0004631159068152076,0.0002274145109336821,0.00023570139588152556,-29105.92869789847,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-03-05,2026-09-09T03:13:31.529655,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-03-05,96,0.2177,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekend,1_weekend,True,False,15,-67.69179701586236,213.17299759434883,0,1.0,373.5687621748661,44535.257342178986,344.06050818570276,100.0,0.0,100.0,0,0.0,0.00047707989069925723,0.00023025897293590947,0.00024682091776334777,-42812.619506629984,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed1__2022-03-05,2026-09-09T03:13:36.383727,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,1,2022-03-05,96,0.229,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekend,1_weekend,True,False,15,-65.40488229289228,213.0263590681005,0,1.0,294.7140180327884,31262.16067605317,304.77977464091225,100.0,0.0,100.0,0,0.0,0.00047670601408955653,0.00023366180161806744,0.0002430442124714891,-21026.021617613034,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed1__2022-03-05,2026-09-09T03:13:41.271239,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,1,2022-03-05,96,0.2313,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekend,1_weekend,True,False,15,-73.0243531938442,213.17298464159376,0,1.0,318.2464066012191,35720.26957572947,316.3993433516343,100.0,0.0,100.0,0,7.780777564241646,0.00048485822284688375,0.00023232746035943284,0.0002525307624874509,-28336.865671424795,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed1__2022-03-05,2026-09-09T03:13:46.003187,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,1,2022-03-05,96,0.2438,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekend,1_weekend,True,False,15,-71.47213209444254,213.26220191059213,0,1.0,276.26752879356445,32531.802692663758,295.3206871788086,100.0,0.0,100.0,0,1.438206796374942,0.0004837885922117851,0.0002388903619538745,0.00024489823025791073,-25597.829807278013,0,0,0
station_v0_bogota__RandomPolicy__seed1__2022-03-05,2026-09-09T03:13:50.518192,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,1,2022-03-05,96,0.1804,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekend,1_weekend,True,False,15,-72.88981556494488,213.35194206638602,0,1.0,341.91499808852876,40532.12208774866,328.0546816704971,100.0,0.0,100.0,0,0.0,0.0004988383142621133,0.00024197627932945074,0.00025686203493266257,-20483.962365181626,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed1__2022-03-05,2026-09-09T03:13:59.551993,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,1,2022-03-05,96,9.0272,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekend,1_weekend,True,False,15,-70.64059482510584,212.1528063335801,0,1.0,0,6375.643338282607,158.29631835903848,100.0,0.0,100.0,0,0.0,0.0004430370103691091,0.00022398413559653388,0.00021905287477257517,,0,0,0
station_v0_bogota__Optimal_Oracle_Balanced__seed1__2022-03-05,2026-09-09T03:14:08.906707,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,1,2022-03-05,96,9.3441,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekend,1_weekend,True,False,15,-70.97893942772988,213.1986411225352,0,1.0,0,6289.217346639105,157.25048357008342,100.0,0.0,100.0,0,0.0,0.0004640919574468518,0.00022389981891891996,0.00024019213852793177,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed1__2022-03-05,2026-09-09T03:14:15.604369,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,1,2022-03-05,96,2.2447,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,1_weekend,True,False,15,-70.17897093080379,212.20729783598813,0,1.0,0.002073609288316902,9843.470193147035,158.2428636612746,100.0,0.0,100.0,0,0.0,0.0004685125012754918,0.00023454428434599255,0.00023396821692949933,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed1__2022-03-05,2026-09-09T03:14:24.124661,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,1,2022-03-05,96,3.9672,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,1_weekend,True,False,15,-69.58906670846639,213.42822416190438,0,1.0,427.43866023335653,48163.84290298492,370.74023064739254,100.0,0.0,100.0,0,0.0,0.000479062163604409,0.00021091037509527114,0.00026815178850913776,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed2__2022-01-17,2026-09-09T03:14:28.653715,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,2,2022-01-17,96,4.5036,,weekday,2_weekday,True,False,12,-36.56793367310675,155.12533631476163,0,1.0,405.63868452258674,32086.957689940693,304.8123351301497,100.0,0.0,100.0,0,0.0,0.000387964578799605,0.00020363299099326594,0.00018433158780633904,-15285.45529487593,0,0,0
station_v0_bogota__RoundRobin__seed2__2022-01-17,2026-09-09T03:14:33.062192,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,2,2022-01-17,96,4.3895,,weekday,2_weekday,True,False,12,-32.625247049802546,155.01063832949416,0,1.0,0.0031646393660116345,7192.9202578145205,102.10927317380677,100.0,0.0,100.0,0,0.0,0.0003656880346389429,0.00019738500032146828,0.0001683030343174747,-2639.280095770827,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed2__2022-01-17,2026-09-09T03:14:37.753919,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,2,2022-01-17,96,0.208,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekday,2_weekday,True,False,12,-31.68508036904035,147.47678842506517,0,0.9937767857142857,312.22311404383044,24859.850564781485,265.75309778046807,99.1702380952381,1.9029734907706832,93.9857142857143,0,0.0,0.00034318663969662335,0.00019083844912459684,0.00015234819057202654,-19691.269662192146,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed2__2022-01-17,2026-09-09T03:14:42.283601,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,2,2022-01-17,96,0.2029,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekday,2_weekday,True,False,12,-32.29507660199834,151.69855979079927,0,0.9971160714285714,299.1599511995447,21928.861489160903,254.9997449925911,99.61547619047617,1.2753211991485645,95.38571428571429,0,0.0,0.00035920817473058945,0.00019812787827750485,0.00016108029645308462,-17181.349621917492,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-01-17,2026-09-09T03:14:46.813077,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-01-17,96,0.2042,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekday,2_weekday,True,False,12,-32.33005119315343,154.7326656568015,0,1.0,332.87174918619064,30022.496268824136,268.8215381199117,100.0,0.0,100.0,0,10.543861163487293,0.0003633336827333082,0.0001947581905489579,0.00016857549218435026,-24995.542725003015,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed2__2022-01-17,2026-09-09T03:14:51.465116,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,2,2022-01-17,96,0.286,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekday,2_weekday,True,False,12,-31.88697953881563,151.92489817787416,0,0.9974821428571429,271.12563868042724,23772.604258561983,240.75625034595748,99.66428571428571,1.1134383224764506,95.97142857142859,0,0.0,0.0003635073594707071,0.00019387249108464212,0.000169634868386065,-19173.92645442315,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed2__2022-01-17,2026-09-09T03:14:55.909868,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,2,2022-01-17,96,0.1961,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekday,2_weekday,True,False,12,-32.78801165035213,147.76764284019978,0,0.9875357142857143,298.0571180316048,27630.937151472535,258.3792453592207,99.16904761904762,2.7559572662715084,90.02857142857144,0,0.0,0.0003599223479735526,0.000194489025267326,0.00016543332270622664,-20148.929039769915,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed2__2022-01-17,2026-09-09T03:15:00.359689,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,2,2022-01-17,96,0.1984,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekday,2_weekday,True,False,12,-31.69275201348646,144.527104203856,0,0.9909107142857143,326.2133440966225,27961.57838188204,275.69789702807316,98.78809523809524,4.019433376883092,85.45714285714286,0,0.0,0.0003399060304337299,0.00019618292356532127,0.00014372310686840866,-25827.52936816738,0,0,0
